order_item_id,order_id,product_id,quantity,unit_price,subtotal
1634,1634,475,4,458.34,1833.36
1635,1635,377,2,208.97,417.94
1636,1636,125,4,6.76,27.04
1637,1637,18,3,431.54,1294.62
1638,1638,324,1,48.59,48.59
1639,1639,358,2,482.59,965.18
1640,1640,134,5,182.12,910.6
1641,1641,234,2,298.09,596.18
1642,1642,131,2,278.5,557.0
1643,1643,309,5,204.24,1021.2
1644,1644,488,2,435.58,871.16
1645,1645,7,1,359.43,359.43
1646,1646,395,1,400.44,400.44
1647,1647,330,4,223.81,895.24
1648,1648,204,5,241.1,1205.5
1649,1649,499,1,210.02,210.02
1650,1650,266,2,156.78,313.56
1651,1651,449,4,298.86,1195.44
1652,1652,85,4,30.04,120.16
1653,1653,130,3,22.83,68.49
1654,1654,257,5,124.47,622.35
1655,1655,338,4,466.66,1866.64
1656,1656,301,3,396.67,1190.01
1657,1657,376,4,218.19,872.76
1658,1658,386,1,321.27,321.27
1659,1659,56,5,33.67,168.35
1660,1660,398,3,53.1,159.3
1661,1661,417,2,458.05,916.1
1662,1662,138,2,85.44,170.88
1663,1663,477,4,56.28,225.12
1664,1664,358,3,482.59,1447.77
1665,1665,4,2,297.29,594.58
1666,1666,418,4,36.29,145.16
1667,1667,1,1,321.52,321.52
1668,1668,36,4,294.37,1177.48
1669,1669,269,4,112.11,448.44
1670,1670,336,3,51.14,153.42
1671,1671,376,4,218.19,872.76
1672,1672,88,2,206.17,412.34
1673,1673,192,2,133.3,266.6
1674,1674,361,2,265.35,530.7
1675,1675,102,4,291.56,1166.24
1676,1676,94,5,151.87,759.35
1677,1677,486,1,94.31,94.31
1678,1678,231,5,291.45,1457.25
1679,1679,417,2,458.05,916.1
1680,1680,96,2,160.23,320.46
1681,1681,31,2,471.74,943.48
1682,1682,415,2,339.04,678.08
1683,1683,133,4,466.88,1867.52
1684,1684,226,5,123.08,615.4
1685,1685,56,2,33.67,67.34
1686,1686,41,3,195.46,586.38
1687,1687,44,4,442.97,1771.88
1688,1688,64,3,159.3,477.9
1689,1689,33,3,457.7,1373.1
1690,1690,16,5,66.79,333.95
1691,1691,121,4,360.22,1440.88
1692,1692,249,1,441.41,441.41
1693,1693,5,1,51.38,51.38
1694,1694,137,1,81.5,81.5
1695,1695,341,5,231.11,1155.55
1696,1696,405,1,86.45,86.45
1697,1697,50,2,321.28,642.56
1698,1698,268,1,372.73,372.73
1699,1699,193,5,320.64,1603.2
1700,1700,267,3,362.04,1086.12
1701,1701,478,4,81.59,326.36
1702,1702,243,3,80.73,242.19
1703,1703,310,4,272.29,1089.16
1704,1704,173,3,46.97,140.91
1705,1705,350,3,175.84,527.52
1706,1706,162,2,450.52,901.04
1707,1707,482,3,217.41,652.23
1708,1708,341,4,231.11,924.44
1709,1709,194,5,315.24,1576.2
1710,1710,30,3,137.53,412.59
1711,1711,448,3,226.9,680.7
1712,1712,413,1,187.45,187.45
1713,1713,2,4,141.14,564.56
1714,1714,446,4,30.94,123.76
1715,1715,372,2,381.38,762.76
1716,1716,14,5,175.26,876.3
1717,1717,63,5,366.32,1831.6
1718,1718,144,2,103.79,207.58
1719,1719,189,4,408.43,1633.72
1720,1720,317,4,142.69,570.76
1721,1721,264,4,498.33,1993.32
1722,1722,339,2,354.18,708.36
1723,1723,2,3,141.14,423.42
1724,1724,9,3,405.67,1217.01
1725,1725,448,1,226.9,226.9
1726,1726,497,3,45.38,136.14
1727,1727,348,4,499.46,1997.84
1728,1728,120,5,139.81,699.05
1729,1729,249,4,441.41,1765.64
1730,1730,379,5,194.36,971.8
1731,1731,407,1,62.01,62.01
1732,1732,179,4,210.15,840.6
1733,1733,481,4,142.89,571.56
1734,1734,338,1,466.66,466.66
1735,1735,376,4,218.19,872.76
1736,1736,151,5,485.35,2426.75
1737,1737,100,2,38.64,77.28
1738,1738,446,5,30.94,154.7
1739,1739,449,5,298.86,1494.3
1740,1740,402,5,210.67,1053.35
1741,1741,17,2,278.26,556.52
1742,1742,255,1,440.65,440.65
1743,1743,155,5,305.07,1525.35
1744,1744,448,4,226.9,907.6
1745,1745,87,4,378.01,1512.04
1746,1746,489,1,203.39,203.39
1747,1747,247,5,366.86,1834.3
1748,1748,124,2,318.97,637.94
1749,1749,109,2,231.85,463.7
1750,1750,386,1,321.27,321.27
1751,1751,55,4,492.73,1970.92
1752,1752,367,1,338.81,338.81
1753,1753,83,3,128.65,385.95
1754,1754,463,4,433.42,1733.68
1755,1755,393,3,305.17,915.51
1756,1756,113,3,146.07,438.21
1757,1757,341,4,231.11,924.44
1758,1758,488,1,435.58,435.58
1759,1759,341,2,231.11,462.22
1760,1760,473,5,336.66,1683.3
1761,1761,325,4,62.38,249.52
1762,1762,47,3,477.14,1431.42
1763,1763,447,2,61.26,122.52
1764,1764,478,5,81.59,407.95
1765,1765,393,5,305.17,1525.85
1766,1766,34,3,136.12,408.36
1767,1767,194,4,315.24,1260.96
1768,1768,335,5,277.67,1388.35
1769,1769,495,4,442.25,1769.0
1770,1770,414,2,193.61,387.22
1771,1771,115,3,492.01,1476.03
1772,1772,60,3,277.15,831.45
1773,1773,45,1,322.28,322.28
1774,1774,46,3,220.21,660.63
1775,1775,380,5,456.85,2284.25
1776,1776,480,2,280.35,560.7
1777,1777,382,1,131.39,131.39
1778,1778,294,3,331.91,995.73
1779,1779,66,3,127.71,383.13
1780,1780,489,4,203.39,813.56
1781,1781,296,1,6.32,6.32
1782,1782,160,1,218.49,218.49
1783,1783,303,5,61.81,309.05
1784,1784,98,4,33.16,132.64
1785,1785,217,3,192.66,577.98
1786,1786,395,3,400.44,1201.32
1787,1787,409,2,339.78,679.56
1788,1788,267,5,362.04,1810.2
1789,1789,303,2,61.81,123.62
1790,1790,55,4,492.73,1970.92
1791,1791,5,5,51.38,256.9
1792,1792,437,4,494.47,1977.88
1793,1793,162,2,450.52,901.04
1794,1794,418,3,36.29,108.87
1795,1795,429,2,188.41,376.82
1796,1796,256,4,260.73,1042.92
1797,1797,76,5,331.2,1656.0
1798,1798,146,2,16.71,33.42
1799,1799,383,1,403.29,403.29
1800,1800,307,3,413.0,1239.0
1801,1801,159,5,361.12,1805.6
1802,1802,353,1,123.21,123.21
1803,1803,141,5,336.6,1683.0
1804,1804,245,2,405.06,810.12
1805,1805,254,3,143.43,430.29
1806,1806,361,4,265.35,1061.4
1807,1807,31,3,471.74,1415.22
1808,1808,79,2,204.3,408.6
1809,1809,435,2,333.07,666.14
1810,1810,359,1,482.85,482.85
1811,1811,473,2,336.66,673.32
1812,1812,439,4,295.26,1181.04
1813,1813,373,4,87.35,349.4
1814,1814,154,2,365.63,731.26
1815,1815,12,5,382.93,1914.65
1816,1816,201,3,35.82,107.46
1817,1817,217,4,192.66,770.64
1818,1818,179,4,210.15,840.6
1819,1819,201,1,35.82,35.82
1820,1820,271,3,145.08,435.24
1821,1821,145,2,156.07,312.14
1822,1822,359,5,482.85,2414.25
1823,1823,202,1,452.9,452.9
1824,1824,68,3,296.28,888.84
1825,1825,386,5,321.27,1606.35
1826,1826,444,1,12.36,12.36
1827,1827,436,3,15.57,46.71
1828,1828,235,2,350.11,700.22
1829,1829,296,2,6.32,12.64
1830,1830,227,4,61.62,246.48
1831,1831,150,2,469.92,939.84
1832,1832,108,2,464.86,929.72
1833,1833,412,2,135.91,271.82
1834,1834,377,1,208.97,208.97
1835,1835,186,5,424.93,2124.65
1836,1836,53,2,5.28,10.56
1837,1837,193,4,320.64,1282.56
1838,1838,348,2,499.46,998.92
1839,1839,475,1,458.34,458.34
1840,1840,50,3,321.28,963.84
1841,1841,499,4,210.02,840.08
1842,1842,92,1,214.39,214.39
1843,1843,61,5,436.85,2184.25
1844,1844,333,3,19.29,57.87
1845,1845,304,4,78.75,315.0
1846,1846,497,2,45.38,90.76
1847,1847,322,4,250.26,1001.04
1848,1848,126,1,490.0,490.0
1849,1849,61,2,436.85,873.7
1850,1850,204,4,241.1,964.4
1851,1851,155,5,305.07,1525.35
1852,1852,489,2,203.39,406.78
1853,1853,335,4,277.67,1110.68
1854,1854,398,1,53.1,53.1
1855,1855,399,4,395.36,1581.44
1856,1856,443,4,332.22,1328.88
1857,1857,141,4,336.6,1346.4
1858,1858,189,1,408.43,408.43
1859,1859,62,1,109.84,109.84
1860,1860,43,1,471.5,471.5
1861,1861,251,5,192.6,963.0
1862,1862,116,1,335.59,335.59
1863,1863,301,5,396.67,1983.35
1864,1864,294,4,331.91,1327.64
1865,1865,141,1,336.6,336.6
1866,1866,407,5,62.01,310.05
1867,1867,93,4,360.61,1442.44
1868,1868,248,4,426.6,1706.4
1869,1869,153,5,58.66,293.3
1870,1870,65,1,450.31,450.31
1871,1871,167,1,286.71,286.71
1872,1872,366,5,44.76,223.8
1873,1873,95,4,369.19,1476.76
1874,1874,417,1,458.05,458.05
1875,1875,202,5,452.9,2264.5
1876,1876,419,5,352.03,1760.15
1877,1877,402,5,210.67,1053.35
1878,1878,251,1,192.6,192.6
1879,1879,266,5,156.78,783.9
1880,1880,276,1,350.22,350.22
1881,1881,386,2,321.27,642.54
1882,1882,495,1,442.25,442.25
1883,1883,93,5,360.61,1803.05
1884,1884,356,2,457.15,914.3
1885,1885,3,5,369.55,1847.75
1886,1886,229,3,304.92,914.76
1887,1887,63,1,366.32,366.32
1888,1888,66,5,127.71,638.55
1889,1889,106,2,136.48,272.96
1890,1890,45,5,322.28,1611.4
1891,1891,132,1,25.71,25.71
1892,1892,44,1,442.97,442.97
1893,1893,260,3,397.5,1192.5
1894,1894,187,5,401.7,2008.5
1895,1895,88,4,206.17,824.68
1896,1896,484,1,339.11,339.11
1897,1897,128,3,9.79,29.37
1898,1898,24,5,137.15,685.75
1899,1899,464,3,444.61,1333.83
1900,1900,338,5,466.66,2333.3
1901,1901,228,2,351.24,702.48
1902,1902,296,4,6.32,25.28
1903,1903,356,3,457.15,1371.45
1904,1904,268,3,372.73,1118.19
1905,1905,311,5,301.03,1505.15
1906,1906,262,2,333.66,667.32
1907,1907,353,1,123.21,123.21
1908,1908,340,1,243.84,243.84
1909,1909,122,1,318.95,318.95
1910,1910,97,2,241.01,482.02
1911,1911,154,2,365.63,731.26
1912,1912,491,2,374.33,748.66
1913,1913,309,5,204.24,1021.2
1914,1914,111,5,136.27,681.35
1915,1915,184,3,479.19,1437.57
1916,1916,66,5,127.71,638.55
1917,1917,217,1,192.66,192.66
1918,1918,282,3,411.95,1235.85
1919,1919,134,4,182.12,728.48
1920,1920,333,2,19.29,38.58
1921,1921,205,4,377.97,1511.88
1922,1922,43,3,471.5,1414.5
1923,1923,347,4,152.79,611.16
1924,1924,482,2,217.41,434.82
1925,1925,275,2,487.28,974.56
1926,1926,37,3,184.19,552.57
1927,1927,325,2,62.38,124.76
1928,1928,366,3,44.76,134.28
1929,1929,289,5,454.71,2273.55
1930,1930,310,2,272.29,544.58
1931,1931,215,2,323.16,646.32
1932,1932,162,4,450.52,1802.08
1933,1933,195,1,43.35,43.35
1934,1934,494,5,471.0,2355.0
1935,1935,127,1,223.71,223.71
1936,1936,139,1,209.09,209.09
1937,1937,273,1,93.82,93.82
1938,1938,351,5,274.0,1370.0
1939,1939,209,1,19.37,19.37
1940,1940,169,1,109.04,109.04
1941,1941,186,3,424.93,1274.79
1942,1942,399,3,395.36,1186.08
1943,1943,75,2,206.49,412.98
1944,1944,141,1,336.6,336.6
1945,1945,51,4,80.66,322.64
1946,1946,497,2,45.38,90.76
1947,1947,194,1,315.24,315.24
1948,1948,401,1,455.27,455.27
1949,1949,90,5,192.59,962.95
1950,1950,373,3,87.35,262.05
1951,1951,302,4,402.93,1611.72
1952,1952,49,5,456.75,2283.75
1953,1953,179,5,210.15,1050.75
1954,1954,444,3,12.36,37.08
1955,1955,283,3,41.67,125.01
1956,1956,312,1,164.55,164.55
1957,1957,460,1,150.97,150.97
1958,1958,88,3,206.17,618.51
1959,1959,485,4,306.45,1225.8
1960,1960,93,3,360.61,1081.83
1961,1961,413,5,187.45,937.25
1962,1962,283,5,41.67,208.35
1963,1963,452,4,231.73,926.92
1964,1964,245,5,405.06,2025.3
1965,1965,66,3,127.71,383.13
1966,1966,5,5,51.38,256.9
1967,1967,366,2,44.76,89.52
1968,1968,337,2,473.8,947.6
1969,1969,74,4,238.97,955.88
1970,1970,291,3,286.47,859.41
1971,1971,28,3,343.88,1031.64
1972,1972,363,2,329.12,658.24
1973,1973,348,5,499.46,2497.3
1974,1974,215,4,323.16,1292.64
1975,1975,94,4,151.87,607.48
1976,1976,182,4,345.37,1381.48
1977,1977,258,3,279.81,839.43
1978,1978,142,4,83.8,335.2
1979,1979,267,2,362.04,724.08
1980,1980,157,1,131.09,131.09
1981,1981,486,3,94.31,282.93
1982,1982,209,3,19.37,58.11
1983,1983,433,1,202.08,202.08
1984,1984,325,1,62.38,62.38
1985,1985,40,2,341.84,683.68
1986,1986,484,1,339.11,339.11
1987,1987,85,5,30.04,150.2
1988,1988,30,1,137.53,137.53
1989,1989,381,3,233.27,699.81
1990,1990,284,4,78.85,315.4
1991,1991,414,1,193.61,193.61
1992,1992,493,4,188.18,752.72
1993,1993,347,5,152.79,763.95
1994,1994,478,2,81.59,163.18
1995,1995,246,4,244.33,977.32
1996,1996,264,5,498.33,2491.65
1997,1997,358,1,482.59,482.59
1998,1998,208,1,113.61,113.61
1999,1999,316,2,261.89,523.78
2000,2000,467,1,159.7,159.7
2001,1463,218,5,166.79,833.95
2002,1536,177,2,17.09,34.18
2003,1514,339,5,354.18,1770.9
2004,1401,312,1,164.55,164.55
2005,1244,230,2,410.55,821.1
2006,1382,477,5,56.28,281.4
2007,1851,116,2,335.59,671.18
2008,154,188,2,299.75,599.5
2009,1053,181,1,202.83,202.83
2010,866,254,4,143.43,573.72
2011,350,192,1,133.3,133.3
2012,693,468,2,477.03,954.06
2013,1704,277,1,434.89,434.89
2014,595,154,4,365.63,1462.52
2015,602,136,2,437.98,875.96
2016,5,378,5,91.66,458.3
2017,807,112,3,39.05,117.15
2018,1903,478,5,81.59,407.95
2019,1692,458,1,318.37,318.37
2020,1916,238,5,268.71,1343.55
2021,1738,250,1,235.03,235.03
2022,729,4,5,297.29,1486.45
2023,943,169,3,109.04,327.12
2024,725,55,1,492.73,492.73
2025,717,456,2,44.99,89.98
2026,824,182,1,345.37,345.37
2027,208,221,4,375.77,1503.08
2028,405,44,5,442.97,2214.85
2029,1054,461,2,217.95,435.9
2030,842,64,4,159.3,637.2
2031,15,80,3,431.53,1294.59
2032,464,241,4,219.59,878.36
2033,767,154,3,365.63,1096.89
2034,878,457,2,37.51,75.02
2035,1099,416,3,311.68,935.04
2036,223,225,4,420.42,1681.68
2037,332,72,3,142.85,428.55
2038,1531,223,1,478.86,478.86
2039,736,453,2,499.3,998.6
2040,227,98,3,33.16,99.48
2041,83,69,4,355.38,1421.52
2042,863,381,3,233.27,699.81
2043,1846,17,2,278.26,556.52
2044,1365,102,4,291.56,1166.24
2045,1966,341,3,231.11,693.33
2046,244,216,4,233.54,934.16
2047,1127,254,2,143.43,286.86
2048,666,385,4,472.89,1891.56
2049,1028,372,4,381.38,1525.52
2050,270,57,1,43.98,43.98
2051,1624,11,2,142.55,285.1
2052,319,177,5,17.09,85.45
2053,28,393,2,305.17,610.34
2054,107,348,3,499.46,1498.38
2055,880,500,5,258.61,1293.05
2056,1511,5,4,51.38,205.52
2057,984,149,3,257.16,771.48
2058,996,43,4,471.5,1886.0
2059,508,317,2,142.69,285.38
2060,1494,262,2,333.66,667.32
2061,511,144,1,103.79,103.79
2062,1770,135,2,55.88,111.76
2063,1365,421,4,497.98,1991.92
2064,407,243,1,80.73,80.73
2065,1436,374,5,19.33,96.65
2066,1252,93,2,360.61,721.22
2067,1751,303,2,61.81,123.62
2068,470,62,2,109.84,219.68
2069,822,20,3,117.81,353.43
2070,394,476,2,147.38,294.76
2071,874,10,5,403.88,2019.4
2072,409,47,1,477.14,477.14
2073,779,209,5,19.37,96.85
2074,628,359,2,482.85,965.7
2075,455,173,4,46.97,187.88
2076,982,32,5,329.44,1647.2
2077,875,330,1,223.81,223.81
2078,624,57,3,43.98,131.94
2079,745,144,3,103.79,311.37
2080,1458,215,2,323.16,646.32
2081,656,459,1,165.97,165.97
2082,373,21,1,428.38,428.38
2083,107,339,3,354.18,1062.54
2084,435,147,4,167.49,669.96
2085,574,466,5,366.16,1830.8
2086,207,221,2,375.77,751.54
2087,517,486,4,94.31,377.24
2088,745,172,3,239.23,717.69
2089,229,50,1,321.28,321.28
2090,1399,283,2,41.67,83.34
2091,679,185,3,29.86,89.58
2092,1522,399,5,395.36,1976.8
2093,1084,310,3,272.29,816.87
2094,488,333,3,19.29,57.87
2095,431,300,4,120.54,482.16
2096,179,455,1,455.3,455.3
2097,268,323,5,381.45,1907.25
2098,247,22,5,142.6,713.0
2099,1984,468,2,477.03,954.06
2100,396,361,4,265.35,1061.4
2101,1896,51,1,80.66,80.66
2102,1929,280,5,96.26,481.3
2103,703,155,4,305.07,1220.28
2104,1559,104,5,263.78,1318.9
2105,1477,79,1,204.3,204.3
2106,262,99,4,426.41,1705.64
2107,1128,365,3,313.51,940.53
2108,1826,450,5,114.67,573.35
2109,1998,178,3,307.58,922.74
2110,919,323,1,381.45,381.45
2111,1866,224,1,20.36,20.36
2112,989,215,5,323.16,1615.8
2113,1908,488,5,435.58,2177.9
2114,1620,12,2,382.93,765.86
2115,1228,141,2,336.6,673.2
2116,594,24,5,137.15,685.75
2117,125,407,2,62.01,124.02
2118,1517,418,4,36.29,145.16
2119,1014,351,5,274.0,1370.0
2120,1783,263,1,278.97,278.97
2121,339,225,5,420.42,2102.1
2122,787,288,4,388.97,1555.88
2123,821,311,3,301.03,903.09
2124,424,95,1,369.19,369.19
2125,328,293,2,382.55,765.1
2126,1213,357,1,494.26,494.26
2127,1801,476,5,147.38,736.9
2128,933,258,5,279.81,1399.05
2129,531,156,2,195.67,391.34
2130,607,363,3,329.12,987.36
2131,1131,61,2,436.85,873.7
2132,459,24,5,137.15,685.75
2133,488,150,1,469.92,469.92
2134,1310,76,3,331.2,993.6
2135,1900,69,3,355.38,1066.14
2136,1789,405,1,86.45,86.45
2137,1316,128,2,9.79,19.58
2138,1095,60,1,277.15,277.15
2139,1329,178,5,307.58,1537.9
2140,1992,189,3,408.43,1225.29
2141,171,485,5,306.45,1532.25
2142,541,370,2,121.21,242.42
2143,837,460,5,150.97,754.85
2144,604,167,1,286.71,286.71
2145,1282,418,1,36.29,36.29
2146,1688,183,2,215.45,430.9
2147,1497,495,3,442.25,1326.75
2148,362,132,1,25.71,25.71
2149,1101,337,5,473.8,2369.0
2150,218,370,4,121.21,484.84
2151,1937,335,3,277.67,833.01
2152,1782,321,5,84.61,423.05
2153,1129,106,4,136.48,545.92
2154,452,167,3,286.71,860.13
2155,418,298,4,119.58,478.32
2156,319,229,2,304.92,609.84
2157,1495,372,4,381.38,1525.52
2158,755,76,4,331.2,1324.8
2159,192,254,2,143.43,286.86
2160,941,95,2,369.19,738.38
2161,387,292,4,480.25,1921.0
2162,1932,374,2,19.33,38.66
2163,1327,145,1,156.07,156.07
2164,636,84,2,404.97,809.94
2165,1675,202,5,452.9,2264.5
2166,385,36,2,294.37,588.74
2167,148,219,2,377.24,754.48
2168,932,466,4,366.16,1464.64
2169,206,371,5,374.65,1873.25
2170,282,373,1,87.35,87.35
2171,1236,52,4,476.98,1907.92
2172,787,11,1,142.55,142.55
2173,1693,7,1,359.43,359.43
2174,271,128,1,9.79,9.79
2175,549,74,5,238.97,1194.85
2176,28,406,1,404.21,404.21
2177,1962,406,1,404.21,404.21
2178,1111,377,3,208.97,626.91
2179,1747,363,1,329.12,329.12
2180,415,72,4,142.85,571.4
2181,1556,289,4,454.71,1818.84
2182,1671,84,3,404.97,1214.91
2183,680,246,2,244.33,488.66
2184,500,29,5,411.79,2058.95
2185,1418,137,5,81.5,407.5
2186,253,11,1,142.55,142.55
2187,211,279,3,237.35,712.05
2188,211,262,4,333.66,1334.64
2189,291,1,2,321.52,643.04
2190,50,117,4,466.22,1864.88
2191,790,76,3,331.2,993.6
2192,1343,147,2,167.49,334.98
2193,1888,451,4,364.99,1459.96
2194,1407,453,1,499.3,499.3
2195,1008,87,1,378.01,378.01
2196,460,53,3,5.28,15.84
2197,732,40,5,341.84,1709.2
2198,684,61,3,436.85,1310.55
2199,1891,474,1,437.44,437.44
2200,1835,23,5,188.24,941.2
2201,310,92,4,214.39,857.56
2202,1087,172,5,239.23,1196.15
2203,372,348,4,499.46,1997.84
2204,308,458,3,318.37,955.11
2205,1280,419,3,352.03,1056.09
2206,714,449,1,298.86,298.86
2207,556,470,4,218.78,875.12
2208,1356,189,3,408.43,1225.29
2209,1661,465,1,414.57,414.57
2210,1616,2,2,141.14,282.28
2211,1593,336,2,51.14,102.28
2212,656,76,4,331.2,1324.8
2213,915,370,4,121.21,484.84
2214,1669,35,1,282.88,282.88
2215,1184,219,3,377.24,1131.72
2216,297,47,3,477.14,1431.42
2217,262,94,4,151.87,607.48
2218,723,164,4,350.12,1400.48
2219,869,247,4,366.86,1467.44
2220,1233,407,3,62.01,186.03
2221,284,411,2,49.7,99.4
2222,785,215,5,323.16,1615.8
2223,1019,276,5,350.22,1751.1
2224,1009,273,5,93.82,469.1
2225,1683,118,4,439.67,1758.68
2226,172,298,4,119.58,478.32
2227,1080,296,2,6.32,12.64
2228,1440,45,2,322.28,644.56
2229,741,2,2,141.14,282.28
2230,1743,9,3,405.67,1217.01
2231,1144,243,2,80.73,161.46
2232,1887,57,1,43.98,43.98
2233,1867,179,3,210.15,630.45
2234,1739,435,2,333.07,666.14
2235,604,236,2,343.71,687.42
2236,1711,437,5,494.47,2472.35
2237,1991,477,4,56.28,225.12
2238,497,108,2,464.86,929.72
2239,115,383,2,403.29,806.58
2240,241,493,2,188.18,376.36
2241,774,376,1,218.19,218.19
2242,1426,495,4,442.25,1769.0
2243,762,28,1,343.88,343.88
2244,1358,298,1,119.58,119.58
2245,977,429,5,188.41,942.05
2246,1783,81,1,99.15,99.15
2247,301,188,2,299.75,599.5
2248,162,126,1,490.0,490.0
2249,26,292,4,480.25,1921.0
2250,307,392,2,9.01,18.02
2251,963,381,2,233.27,466.54
2252,1533,271,3,145.08,435.24
2253,963,211,3,86.7,260.1
2254,910,401,1,455.27,455.27
2255,588,57,2,43.98,87.96
2256,123,452,1,231.73,231.73
2257,1238,385,2,472.89,945.78
2258,1031,83,1,128.65,128.65
2259,812,427,4,247.23,988.92
2260,1393,486,4,94.31,377.24
2261,1135,365,3,313.51,940.53
2262,1883,293,5,382.55,1912.75
2263,627,364,2,237.4,474.8
2264,868,477,2,56.28,112.56
2265,557,499,1,210.02,210.02
2266,1069,194,2,315.24,630.48
2267,1522,109,4,231.85,927.4
2268,1268,29,2,411.79,823.58
2269,804,95,5,369.19,1845.95
2270,1240,431,1,490.56,490.56
2271,1673,355,4,162.5,650.0
2272,978,161,4,160.39,641.56
2273,1695,195,2,43.35,86.7
2274,112,412,3,135.91,407.73
2275,1325,218,2,166.79,333.58
2276,553,56,1,33.67,33.67
2277,160,186,5,424.93,2124.65
2278,1595,434,3,65.47,196.41
2279,58,123,3,246.82,740.46
2280,334,278,1,437.0,437.0
2281,134,109,5,231.85,1159.25
2282,23,388,3,499.69,1499.07
2283,385,283,2,41.67,83.34
2284,1308,476,1,147.38,147.38
2285,493,138,1,85.44,85.44
2286,1168,290,1,296.32,296.32
2287,1155,405,4,86.45,345.8
2288,94,25,3,319.31,957.93
2289,191,484,3,339.11,1017.33
2290,18,183,3,215.45,646.35
2291,1964,204,5,241.1,1205.5
2292,400,162,4,450.52,1802.08
2293,1487,183,2,215.45,430.9
2294,1440,346,1,411.17,411.17
2295,679,209,5,19.37,96.85
2296,207,258,2,279.81,559.62
2297,49,301,4,396.67,1586.68
2298,977,301,1,396.67,396.67
2299,595,83,2,128.65,257.3
2300,1398,238,1,268.71,268.71
2301,1813,321,1,84.61,84.61
2302,1952,368,2,477.3,954.6
2303,1812,111,2,136.27,272.54
2304,1575,368,2,477.3,954.6
2305,1974,257,5,124.47,622.35
2306,1493,312,5,164.55,822.75
2307,1906,394,3,452.56,1357.68
2308,917,403,2,394.32,788.64
2309,695,149,3,257.16,771.48
2310,1277,439,4,295.26,1181.04
2311,82,457,4,37.51,150.04
2312,490,107,5,324.52,1622.6
2313,1243,39,2,59.28,118.56
2314,1162,322,4,250.26,1001.04
2315,200,413,1,187.45,187.45
2316,293,393,3,305.17,915.51
2317,1121,445,1,165.27,165.27
2318,1022,49,4,456.75,1827.0
2319,643,87,3,378.01,1134.03
2320,331,35,3,282.88,848.64
2321,1181,187,3,401.7,1205.1
2322,183,37,2,184.19,368.38
2323,1456,396,4,179.4,717.6
2324,529,243,3,80.73,242.19
2325,1563,449,4,298.86,1195.44
2326,1332,474,2,437.44,874.88
2327,1925,64,5,159.3,796.5
2328,1000,21,3,428.38,1285.14
2329,1760,147,4,167.49,669.96
2330,838,439,5,295.26,1476.3
2331,1879,349,2,78.55,157.1
2332,903,188,5,299.75,1498.75
2333,1731,320,3,169.99,509.97
2334,766,43,4,471.5,1886.0
2335,1037,231,3,291.45,874.35
2336,1797,449,1,298.86,298.86
2337,1272,330,1,223.81,223.81
2338,1518,405,2,86.45,172.9
2339,1434,421,5,497.98,2489.9
2340,17,80,1,431.53,431.53
2341,596,193,2,320.64,641.28
2342,1168,205,1,377.97,377.97
2343,457,199,4,110.91,443.64
2344,1371,48,3,252.79,758.37
2345,955,240,5,425.54,2127.7
2346,1844,419,4,352.03,1408.12
2347,224,44,2,442.97,885.94
2348,1499,56,4,33.67,134.68
2349,1574,222,2,178.23,356.46
2350,823,169,1,109.04,109.04
2351,650,176,5,158.66,793.3
2352,996,109,4,231.85,927.4
2353,235,143,4,436.72,1746.88
2354,79,280,2,96.26,192.52
2355,1943,241,2,219.59,439.18
2356,1312,110,3,41.26,123.78
2357,1164,17,5,278.26,1391.3
2358,1586,195,1,43.35,43.35
2359,1918,414,3,193.61,580.83
2360,1618,221,4,375.77,1503.08
2361,438,28,2,343.88,687.76
2362,1778,12,4,382.93,1531.72
2363,553,130,2,22.83,45.66
2364,172,73,1,271.92,271.92
2365,561,208,1,113.61,113.61
2366,611,448,4,226.9,907.6
2367,1785,215,5,323.16,1615.8
2368,439,343,3,374.41,1123.23
2369,377,426,1,210.37,210.37
2370,190,459,4,165.97,663.88
2371,701,494,3,471.0,1413.0
2372,337,102,3,291.56,874.68
2373,1930,215,4,323.16,1292.64
2374,974,275,2,487.28,974.56
2375,1978,357,4,494.26,1977.04
2376,727,468,5,477.03,2385.15
2377,797,422,1,121.23,121.23
2378,1149,401,5,455.27,2276.35
2379,407,40,5,341.84,1709.2
2380,1263,75,3,206.49,619.47
2381,1361,422,3,121.23,363.69
2382,30,78,4,328.46,1313.84
2383,1913,76,4,331.2,1324.8
2384,1771,163,1,335.11,335.11
2385,1623,497,4,45.38,181.52
2386,539,267,1,362.04,362.04
2387,923,483,2,384.88,769.76
2388,1300,231,5,291.45,1457.25
2389,200,19,2,353.76,707.52
2390,1528,97,4,241.01,964.04
2391,1427,280,2,96.26,192.52
2392,1231,194,2,315.24,630.48
2393,713,108,2,464.86,929.72
2394,1991,348,5,499.46,2497.3
2395,1957,8,3,114.12,342.36
2396,1667,187,1,401.7,401.7
2397,619,460,3,150.97,452.91
2398,1029,420,1,74.19,74.19
2399,1433,256,4,260.73,1042.92
2400,848,211,3,86.7,260.1
2401,722,425,5,295.73,1478.65
2402,873,268,3,372.73,1118.19
2403,233,475,2,458.34,916.68
2404,940,220,3,418.28,1254.84
2405,363,284,5,78.85,394.25
2406,334,278,4,437.0,1748.0
2407,782,146,4,16.71,66.84
2408,1299,146,5,16.71,83.55
2409,1921,474,1,437.44,437.44
